"","iso3c","lifeExpec","country","region","year"
"7156","LVA",70.9609756097561,"Latvia","Europe & Central Asia (all income levels)",2002
"7157","LVA",69.1629268292683,"Latvia","Europe & Central Asia (all income levels)",1984
"7158","LVA",70.3146341463415,"Latvia","Europe & Central Asia (all income levels)",2000
"7159","LVA",70.6224390243903,"Latvia","Europe & Central Asia (all income levels)",1986
"7160","LVA",68.7863414634146,"Latvia","Europe & Central Asia (all income levels)",1981
"7161","LVA",71.019512195122,"Latvia","Europe & Central Asia (all income levels)",2007
"7162","LVA",68.4956097560976,"Latvia","Europe & Central Asia (all income levels)",1979
"7163","LVA",68.8085365853659,"Latvia","Europe & Central Asia (all income levels)",1980
"7164","LVA",69.1190243902439,"Latvia","Europe & Central Asia (all income levels)",1983
"7165","LVA",69.3282926829268,"Latvia","Europe & Central Asia (all income levels)",1982
"7166","LVA",74.1243902439024,"Latvia","Europe & Central Asia (all income levels)",2014
"7167","LVA",74.1243902439024,"Latvia","Europe & Central Asia (all income levels)",2015
"7168","LVA",73.0804878048781,"Latvia","Europe & Central Asia (all income levels)",2009
"7169","LVA",69.3492682926829,"Latvia","Europe & Central Asia (all income levels)",1997
"7170","LVA",69.0121951219512,"Latvia","Europe & Central Asia (all income levels)",1998
"7171","LVA",69.2914634146342,"Latvia","Europe & Central Asia (all income levels)",1985
"7172","LVA",68.7765853658537,"Latvia","Europe & Central Asia (all income levels)",1996
"7173","LVA",69.2731707317073,"Latvia","Europe & Central Asia (all income levels)",1990
"7174","LVA",70.6929268292683,"Latvia","Europe & Central Asia (all income levels)",1987
"7175","LVA",72.419512195122,"Latvia","Europe & Central Asia (all income levels)",2008
"7176","LVA",70.6153658536585,"Latvia","Europe & Central Asia (all income levels)",1988
"7177","LVA",68.3960975609756,"Latvia","Europe & Central Asia (all income levels)",1992
"7178","LVA",69.0324390243903,"Latvia","Europe & Central Asia (all income levels)",1991
"7179","LVA",66.3912195121951,"Latvia","Europe & Central Asia (all income levels)",1995
"7180","LVA",65.6643902439025,"Latvia","Europe & Central Asia (all income levels)",1994
"7181","LVA",70.1553658536586,"Latvia","Europe & Central Asia (all income levels)",1989
"7182","LVA",66.7226829268293,"Latvia","Europe & Central Asia (all income levels)",1993
"7183","LBY",70.1010243902439,"Libya","Middle East & North Africa (all income levels)",1996
"7184","LBY",70.8855365853659,"Libya","Middle East & North Africa (all income levels)",2002
"7185","LBY",67.144512195122,"Libya","Middle East & North Africa (all income levels)",1986
"7186","LBY",66.7541463414634,"Libya","Middle East & North Africa (all income levels)",1985
"7187","LBY",48.9577073170732,"Libya","Middle East & North Africa (all income levels)",1964
"7188","LBY",47.4562195121951,"Libya","Middle East & North Africa (all income levels)",1963
"7189","LBY",45.8711951219512,"Libya","Middle East & North Africa (all income levels)",1962
"7190","LBY",69.2750731707317,"Libya","Middle East & North Africa (all income levels)",1992
"7191","LBY",69.5409024390244,"Libya","Middle East & North Africa (all income levels)",1993
"7192","LBY",70.227512195122,"Libya","Middle East & North Africa (all income levels)",1997
"7193","LBY",69.9509024390244,"Libya","Middle East & North Africa (all income levels)",1995
"7194","LBY",44.2466829268293,"Libya","Middle East & North Africa (all income levels)",1961
"7195","LBY",70.5725365853659,"Libya","Middle East & North Africa (all income levels)",2000
"7196","LBY",69.7656829268293,"Libya","Middle East & North Africa (all income levels)",1994
"7197","LBY",65.8984146341463,"Libya","Middle East & North Africa (all income levels)",1983
"7198","LBY",66.3427804878049,"Libya","Middle East & North Africa (all income levels)",1984
"7199","LBY",71.6833414634146,"Libya","Middle East & North Africa (all income levels)",2011
"7200","LBY",67.5243902439024,"Libya","Middle East & North Africa (all income levels)",1987
"7201","LBY",67.8987317073171,"Libya","Middle East & North Africa (all income levels)",1988
"7202","LBY",71.0748536585366,"Libya","Middle East & North Africa (all income levels)",2003
"7203","LBY",71.2768048780488,"Libya","Middle East & North Africa (all income levels)",2004
"7204","LBY",71.471,"Libya","Middle East & North Africa (all income levels)",2005
"7205","LBY",71.6310731707317,"Libya","Middle East & North Africa (all income levels)",2006
"7206","LBY",71.7386585365854,"Libya","Middle East & North Africa (all income levels)",2007
"7207","LBY",70.3418048780488,"Libya","Middle East & North Africa (all income levels)",1998
"7208","LBY",70.4518536585366,"Libya","Middle East & North Africa (all income levels)",1999
"7209","LBY",70.7167804878049,"Libya","Middle East & North Africa (all income levels)",2001
"7210","LBY",71.780512195122,"Libya","Middle East & North Africa (all income levels)",2009
"7211","LBY",71.7369756097561,"Libya","Middle East & North Africa (all income levels)",2010
"7212","LBY",55.0722926829268,"Libya","Middle East & North Africa (all income levels)",1969
"7213","LBY",56.1185853658537,"Libya","Middle East & North Africa (all income levels)",1970
"7214","LBY",57.1179756097561,"Libya","Middle East & North Africa (all income levels)",1971
"7215","LBY",68.2695609756098,"Libya","Middle East & North Africa (all income levels)",1989
"7216","LBY",68.6299024390244,"Libya","Middle East & North Africa (all income levels)",1990
"7217","LBY",68.9687317073171,"Libya","Middle East & North Africa (all income levels)",1991
"7218","LBY",50.3495365853659,"Libya","Middle East & North Africa (all income levels)",1965
"7219","LBY",51.6295365853659,"Libya","Middle East & North Africa (all income levels)",1966
"7220","LBY",52.8311463414634,"Libya","Middle East & North Africa (all income levels)",1967
"7221","LBY",71.7869512195122,"Libya","Middle East & North Africa (all income levels)",2008
"7222","LBY",42.6411951219512,"Libya","Middle East & North Africa (all income levels)",1960
"7223","LBY",64.2868780487805,"Libya","Middle East & North Africa (all income levels)",1980
"7224","LBY",65.4105609756098,"Libya","Middle East & North Africa (all income levels)",1982
"7225","LBY",71.6590975609756,"Libya","Middle East & North Africa (all income levels)",2013
"7226","LBY",71.7193902439025,"Libya","Middle East & North Africa (all income levels)",2014
"7227","LBY",71.8303902439024,"Libya","Middle East & North Africa (all income levels)",2015
"7228","LBY",71.6500731707317,"Libya","Middle East & North Africa (all income levels)",2012
"7229","LBY",61.4886097560976,"Libya","Middle East & North Africa (all income levels)",1976
"7230","LBY",62.2480243902439,"Libya","Middle East & North Africa (all income levels)",1977
"7231","LBY",53.9773658536585,"Libya","Middle East & North Africa (all income levels)",1968
"7232","LBY",NA,"Libya","Middle East & North Africa (all income levels)",2016
"7233","LBY",64.8742195121951,"Libya","Middle East & North Africa (all income levels)",1981
"7234","LBY",58.0731951219512,"Libya","Middle East & North Africa (all income levels)",1972
"7235","LBY",58.9854146341464,"Libya","Middle East & North Africa (all income levels)",1973
"7236","LBY",63.6494634146342,"Libya","Middle East & North Africa (all income levels)",1979
"7237","LBY",60.6914146341463,"Libya","Middle East & North Africa (all income levels)",1975
"7238","LBY",59.8576585365854,"Libya","Middle East & North Africa (all income levels)",1974
"7239","LBY",62.968512195122,"Libya","Middle East & North Africa (all income levels)",1978
"7240","MAR",52.1601463414634,"Morocco","Middle East & North Africa (all income levels)",1969
"7241","MAR",61.4207804878049,"Morocco","Middle East & North Africa (all income levels)",1985
"7242","MAR",60.6694878048781,"Morocco","Middle East & North Africa (all income levels)",1984
"7243","MAR",59.8896097560976,"Morocco","Middle East & North Africa (all income levels)",1983
"7244","MAR",51.7752195121951,"Morocco","Middle East & North Africa (all income levels)",1968
"7245","MAR",52.9036829268293,"Morocco","Middle East & North Africa (all income levels)",1971
"7246","MAR",56.0941951219512,"Morocco","Middle East & North Africa (all income levels)",1978
"7247","MAR",56.7753414634146,"Morocco","Middle East & North Africa (all income levels)",1979
"7248","MAR",52.5372926829268,"Morocco","Middle East & North Africa (all income levels)",1970
"7249","MAR",59.0917317073171,"Morocco","Middle East & North Africa (all income levels)",1982
"7250","MAR",64.1047804878049,"Morocco","Middle East & North Africa (all income levels)",1989
"7251","MAR",51.3813902439024,"Morocco","Middle East & North Africa (all income levels)",1967
"7252","MAR",70.2297317073171,"Morocco","Middle East & North Africa (all income levels)",2003
"7253","MAR",71.9678536585366,"Morocco","Middle East & North Africa (all income levels)",2006
"7254","MAR",72.520243902439,"Morocco","Middle East & North Africa (all income levels)",2007
"7255","MAR",53.2667317073171,"Morocco","Middle East & North Africa (all income levels)",1972
"7256","MAR",53.6363170731707,"Morocco","Middle East & North Africa (all income levels)",1973
"7257","MAR",54.4487073170732,"Morocco","Middle East & North Africa (all income levels)",1975
"7258","MAR",54.9306829268293,"Morocco","Middle East & North Africa (all income levels)",1976
"7259","MAR",55.4781707317073,"Morocco","Middle East & North Africa (all income levels)",1977
"7260","MAR",75.5201463414634,"Morocco","Middle East & North Africa (all income levels)",2015
"7261","MAR",57.5128048780488,"Morocco","Middle East & North Africa (all income levels)",1980
"7262","MAR",58.2918536585366,"Morocco","Middle East & North Africa (all income levels)",1981
"7263","MAR",50.142,"Morocco","Middle East & North Africa (all income levels)",1964
"7264","MAR",50.9780487804878,"Morocco","Middle East & North Africa (all income levels)",1966
"7265","MAR",64.6789756097561,"Morocco","Middle East & North Africa (all income levels)",1990
"7266","MAR",70.8085609756098,"Morocco","Middle East & North Africa (all income levels)",2004
"7267","MAR",71.3928536585366,"Morocco","Middle East & North Africa (all income levels)",2005
"7268","MAR",73.0381219512195,"Morocco","Middle East & North Africa (all income levels)",2008
"7269","MAR",73.5134634146342,"Morocco","Middle East & North Africa (all income levels)",2009
"7270","MAR",54.0243658536585,"Morocco","Middle East & North Africa (all income levels)",1974
"7271","MAR",74.6606585365854,"Morocco","Middle East & North Africa (all income levels)",2012
"7272","MAR",74.9701463414634,"Morocco","Middle East & North Africa (all income levels)",2013
"7273","MAR",75.2551463414634,"Morocco","Middle East & North Africa (all income levels)",2014
"7274","MAR",NA,"Morocco","Middle East & North Africa (all income levels)",2016
"7275","MAR",48.8641219512195,"Morocco","Middle East & North Africa (all income levels)",1961
"7276","MAR",49.2875853658537,"Morocco","Middle East & North Africa (all income levels)",1962
"7277","MAR",50.5648780487805,"Morocco","Middle East & North Africa (all income levels)",1965
"7278","MAR",69.6701463414634,"Morocco","Middle East & North Africa (all income levels)",2002
"7279","MAR",65.1966097560976,"Morocco","Middle East & North Africa (all income levels)",1991
"7280","MAR",65.6583170731708,"Morocco","Middle East & North Africa (all income levels)",1992
"7281","MAR",62.8266829268293,"Morocco","Middle East & North Africa (all income levels)",1987
"7282","MAR",66.0692926829268,"Morocco","Middle East & North Africa (all income levels)",1993
"7283","MAR",73.9410731707317,"Morocco","Middle East & North Africa (all income levels)",2010
"7284","MAR",62.138756097561,"Morocco","Middle East & North Africa (all income levels)",1986
"7285","MAR",74.320243902439,"Morocco","Middle East & North Africa (all income levels)",2011
"7286","MAR",63.4833658536585,"Morocco","Middle East & North Africa (all income levels)",1988
"7287","MAR",48.4466341463415,"Morocco","Middle East & North Africa (all income levels)",1960
"7288","MAR",69.1402926829268,"Morocco","Middle East & North Africa (all income levels)",2001
"7289","MAR",49.714756097561,"Morocco","Middle East & North Africa (all income levels)",1963
"7290","MAR",68.6521463414634,"Morocco","Middle East & North Africa (all income levels)",2000
"7291","MAR",66.4405609756098,"Morocco","Middle East & North Africa (all income levels)",1994
"7292","MAR",67.1181707317073,"Morocco","Middle East & North Africa (all income levels)",1996
"7293","MAR",67.4579268292683,"Morocco","Middle East & North Africa (all income levels)",1997
"7294","MAR",68.2142682926829,"Morocco","Middle East & North Africa (all income levels)",1999
"7295","MAR",66.7847073170732,"Morocco","Middle East & North Africa (all income levels)",1995
"7296","MAR",67.8198048780488,"Morocco","Middle East & North Africa (all income levels)",1998
"7297","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2013
"7298","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1964
"7299","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2009
"7300","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2004
"7301","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2003
"7302","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1989
"7303","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2014
"7304","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2002
"7305","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2008
"7306","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2005
"7307","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1988
"7308","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1965
"7309","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1966
"7310","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1987
"7311","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1996
"7312","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1997
"7313","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1998
"7314","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1999
"7315","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1960
"7316","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2006
"7317","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2012
"7318","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1963
"7319","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1971
"7320","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1972
"7321","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1990
"7322","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1991
"7323","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2010
"7324","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2015
"7325","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2016
"7326","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1968
"7327","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1969
"7328","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2000
"7329","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1961
"7330","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2007
"7331","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1986
"7332","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1984
"7333","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1985
"7334","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1994
"7335","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1973
"7336","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1992
"7337","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1993
"7338","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2001
"7339","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1995
"7340","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1978
"7341","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1979
"7342","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1975
"7343","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1962
"7344","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1982
"7345","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1983
"7346","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",2011
"7347","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1967
"7348","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1974
"7349","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1970
"7350","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1980
"7351","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1981
"7352","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1976
"7353","MCO",NA,"Monaco","Europe & Central Asia (all income levels)",1977
"7354","MDA",64.7556585365854,"Moldova","Europe & Central Asia (all income levels)",1980
"7355","MDA",66.7278292682927,"Moldova","Europe & Central Asia (all income levels)",1995
"7356","MDA",67.2556829268293,"Moldova","Europe & Central Asia (all income levels)",1988
"7357","MDA",64.7676341463415,"Moldova","Europe & Central Asia (all income levels)",1979
"7358","MDA",66.8833414634146,"Moldova","Europe & Central Asia (all income levels)",1994
"7359","MDA",63.2812682926829,"Moldova","Europe & Central Asia (all income levels)",1964
"7360","MDA",66.6290975609756,"Moldova","Europe & Central Asia (all income levels)",1996
"7361","MDA",66.9712195121951,"Moldova","Europe & Central Asia (all income levels)",1987
"7362","MDA",65.0208292682927,"Moldova","Europe & Central Asia (all income levels)",1982
"7363","MDA",66.5950975609756,"Moldova","Europe & Central Asia (all income levels)",1997
"7364","MDA",63.6341707317073,"Moldova","Europe & Central Asia (all income levels)",1965
"7365","MDA",64.833243902439,"Moldova","Europe & Central Asia (all income levels)",1981
"7366","MDA",61.8127804878049,"Moldova","Europe & Central Asia (all income levels)",1960
"7367","MDA",62.1766829268293,"Moldova","Europe & Central Asia (all income levels)",1961
"7368","MDA",67.4232926829268,"Moldova","Europe & Central Asia (all income levels)",1989
"7369","MDA",67.3923170731707,"Moldova","Europe & Central Asia (all income levels)",1991
"7370","MDA",67.2454146341463,"Moldova","Europe & Central Asia (all income levels)",1992
"7371","MDA",67.0670487804878,"Moldova","Europe & Central Asia (all income levels)",1993
"7372","MDA",64.8262195121951,"Moldova","Europe & Central Asia (all income levels)",1978
"7373","MDA",71.3712195121951,"Moldova","Europe & Central Asia (all income levels)",2015
"7374","MDA",NA,"Moldova","Europe & Central Asia (all income levels)",2016
"7375","MDA",67.4065609756098,"Moldova","Europe & Central Asia (all income levels)",2003
"7376","MDA",65.3173170731707,"Moldova","Europe & Central Asia (all income levels)",1983
"7377","MDA",65.7061463414634,"Moldova","Europe & Central Asia (all income levels)",1984
"7378","MDA",66.1477073170732,"Moldova","Europe & Central Asia (all income levels)",1985
"7379","MDA",66.5879024390244,"Moldova","Europe & Central Asia (all income levels)",1986
"7380","MDA",66.7347804878049,"Moldova","Europe & Central Asia (all income levels)",1999
"7381","MDA",66.8910243902439,"Moldova","Europe & Central Asia (all income levels)",2000
"7382","MDA",67.4656585365854,"Moldova","Europe & Central Asia (all income levels)",1990
"7383","MDA",62.914243902439,"Moldova","Europe & Central Asia (all income levels)",1963
"7384","MDA",64.9477073170732,"Moldova","Europe & Central Asia (all income levels)",1976
"7385","MDA",64.8923902439025,"Moldova","Europe & Central Asia (all income levels)",1977
"7386","MDA",67.0706097560976,"Moldova","Europe & Central Asia (all income levels)",2001
"7387","MDA",67.247487804878,"Moldova","Europe & Central Asia (all income levels)",2002
"7388","MDA",70.8645609756098,"Moldova","Europe & Central Asia (all income levels)",2013
"7389","MDA",67.5497317073171,"Moldova","Europe & Central Asia (all income levels)",2004
"7390","MDA",63.9584146341464,"Moldova","Europe & Central Asia (all income levels)",1966
"7391","MDA",64.2439756097561,"Moldova","Europe & Central Asia (all income levels)",1967
"7392","MDA",66.6303170731707,"Moldova","Europe & Central Asia (all income levels)",1998
"7393","MDA",64.6704634146342,"Moldova","Europe & Central Asia (all income levels)",1969
"7394","MDA",64.8073902439024,"Moldova","Europe & Central Asia (all income levels)",1970
"7395","MDA",62.5441951219512,"Moldova","Europe & Central Asia (all income levels)",1962
"7396","MDA",64.8971219512195,"Moldova","Europe & Central Asia (all income levels)",1971
"7397","MDA",64.9507073170732,"Moldova","Europe & Central Asia (all income levels)",1972
"7398","MDA",64.9791951219512,"Moldova","Europe & Central Asia (all income levels)",1973
"7399","MDA",64.9811219512195,"Moldova","Europe & Central Asia (all income levels)",1975
"7400","MDA",71.1616829268293,"Moldova","Europe & Central Asia (all income levels)",2014
"7401","MDA",64.4823170731707,"Moldova","Europe & Central Asia (all income levels)",1968
"7402","MDA",68.1872682926829,"Moldova","Europe & Central Asia (all income levels)",2007
"7403","MDA",68.558512195122,"Moldova","Europe & Central Asia (all income levels)",2008
"7404","MDA",67.7038048780488,"Moldova","Europe & Central Asia (all income levels)",2005
"7405","MDA",70.4783170731707,"Moldova","Europe & Central Asia (all income levels)",2012
"7406","MDA",67.9060243902439,"Moldova","Europe & Central Asia (all income levels)",2006
"7407","MDA",69.5106585365854,"Moldova","Europe & Central Asia (all income levels)",2010
"7408","MDA",69.010243902439,"Moldova","Europe & Central Asia (all income levels)",2009
"7409","MDA",70.0159268292683,"Moldova","Europe & Central Asia (all income levels)",2011
"7410","MDA",64.9891463414634,"Moldova","Europe & Central Asia (all income levels)",1974
"7411","MNE",65.7029024390244,"Montenegro","Europe & Central Asia (all income levels)",1963
"7412","MNE",72.4680487804878,"Montenegro","Europe & Central Asia (all income levels)",1978
"7413","MNE",65.0619024390244,"Montenegro","Europe & Central Asia (all income levels)",1962
"7414","MNE",76.3551219512195,"Montenegro","Europe & Central Asia (all income levels)",2013
"7415","MNE",73.1810731707317,"Montenegro","Europe & Central Asia (all income levels)",2000
"7416","MNE",66.3082682926829,"Montenegro","Europe & Central Asia (all income levels)",1964
"7417","MNE",76.0140731707317,"Montenegro","Europe & Central Asia (all income levels)",2012
"7418","MNE",63.7056097560976,"Montenegro","Europe & Central Asia (all income levels)",1960
"7419","MNE",68.5880975609756,"Montenegro","Europe & Central Asia (all income levels)",1968
"7420","MNE",69.1695853658537,"Montenegro","Europe & Central Asia (all income levels)",1969
"7421","MNE",72.669756097561,"Montenegro","Europe & Central Asia (all income levels)",1979
"7422","MNE",70.2760243902439,"Montenegro","Europe & Central Asia (all income levels)",1971
"7423","MNE",70.7584146341463,"Montenegro","Europe & Central Asia (all income levels)",1972
"7424","MNE",72.0502682926829,"Montenegro","Europe & Central Asia (all income levels)",1976
"7425","MNE",69.7398292682927,"Montenegro","Europe & Central Asia (all income levels)",1970
"7426","MNE",NA,"Montenegro","Europe & Central Asia (all income levels)",2016
"7427","MNE",73.3638536585366,"Montenegro","Europe & Central Asia (all income levels)",1998
"7428","MNE",73.2386341463415,"Montenegro","Europe & Central Asia (all income levels)",1999
"7429","MNE",73.183,"Montenegro","Europe & Central Asia (all income levels)",2001
"7430","MNE",66.8843902439024,"Montenegro","Europe & Central Asia (all income levels)",1965
"7431","MNE",67.4471707317073,"Montenegro","Europe & Central Asia (all income levels)",1966
"7432","MNE",68.0121951219512,"Montenegro","Europe & Central Asia (all income levels)",1967
"7433","MNE",74.0439024390244,"Montenegro","Europe & Central Asia (all income levels)",2007
"7434","MNE",74.3865365853659,"Montenegro","Europe & Central Asia (all income levels)",2008
"7435","MNE",74.7815609756098,"Montenegro","Europe & Central Asia (all income levels)",2009
"7436","MNE",75.2035365853659,"Montenegro","Europe & Central Asia (all income levels)",2010
"7437","MNE",76.6388536585366,"Montenegro","Europe & Central Asia (all income levels)",2014
"7438","MNE",72.2639756097561,"Montenegro","Europe & Central Asia (all income levels)",1977
"7439","MNE",71.8110731707317,"Montenegro","Europe & Central Asia (all income levels)",1975
"7440","MNE",74.2422195121951,"Montenegro","Europe & Central Asia (all income levels)",1994
"7441","MNE",73.5710975609756,"Montenegro","Europe & Central Asia (all income levels)",1984
"7442","MNE",73.7113414634146,"Montenegro","Europe & Central Asia (all income levels)",1985
"7443","MNE",73.2277317073171,"Montenegro","Europe & Central Asia (all income levels)",2002
"7444","MNE",73.3019512195122,"Montenegro","Europe & Central Asia (all income levels)",2003
"7445","MNE",73.4071707317073,"Montenegro","Europe & Central Asia (all income levels)",2004
"7446","MNE",72.8721951219512,"Montenegro","Europe & Central Asia (all income levels)",1980
"7447","MNE",73.0703414634146,"Montenegro","Europe & Central Asia (all income levels)",1981
"7448","MNE",73.2557073170732,"Montenegro","Europe & Central Asia (all income levels)",1982
"7449","MNE",73.4218536585366,"Montenegro","Europe & Central Asia (all income levels)",1983
"7450","MNE",71.1752682926829,"Montenegro","Europe & Central Asia (all income levels)",1973
"7451","MNE",76.8643170731707,"Montenegro","Europe & Central Asia (all income levels)",2015
"7452","MNE",64.3917804878049,"Montenegro","Europe & Central Asia (all income levels)",1961
"7453","MNE",73.8551463414634,"Montenegro","Europe & Central Asia (all income levels)",1986
"7454","MNE",73.5490487804878,"Montenegro","Europe & Central Asia (all income levels)",1997
"7455","MNE",73.5561951219512,"Montenegro","Europe & Central Asia (all income levels)",2005
"7456","MNE",73.7662195121951,"Montenegro","Europe & Central Asia (all income levels)",2006
"7457","MNE",74.4433658536585,"Montenegro","Europe & Central Asia (all income levels)",1990
"7458","MNE",74.0068780487805,"Montenegro","Europe & Central Asia (all income levels)",1987
"7459","MNE",75.6231219512195,"Montenegro","Europe & Central Asia (all income levels)",2011
"7460","MNE",71.5238536585366,"Montenegro","Europe & Central Asia (all income levels)",1974
"7461","MNE",73.7787804878049,"Montenegro","Europe & Central Asia (all income levels)",1996
"7462","MNE",74.5104146341464,"Montenegro","Europe & Central Asia (all income levels)",1991
"7463","MNE",74.0222195121951,"Montenegro","Europe & Central Asia (all income levels)",1995
"7464","MNE",74.1639024390244,"Montenegro","Europe & Central Asia (all income levels)",1988
"7465","MNE",74.3179756097561,"Montenegro","Europe & Central Asia (all income levels)",1989
"7466","MNE",74.4086097560976,"Montenegro","Europe & Central Asia (all income levels)",1993
"7467","MNE",74.5006585365854,"Montenegro","Europe & Central Asia (all income levels)",1992
"7468","MAF",73.519512195122,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1986
"7469","MAF",77.3707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",2002
"7470","MAF",76.9707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",2000
"7471","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1963
"7472","MAF",72.6682926829268,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1985
"7473","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1960
"7474","MAF",77.5707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",2003
"7475","MAF",75.8219512195122,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1994
"7476","MAF",75.9707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1995
"7477","MAF",73.6707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1987
"7478","MAF",75.5731707317073,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1993
"7479","MAF",76.7707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1999
"7480","MAF",77.1707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",2001
"7481","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1970
"7482","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1971
"7483","MAF",74.2707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1988
"7484","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1961
"7485","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1962
"7486","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1964
"7487","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1965
"7488","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1966
"7489","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1967
"7490","MAF",76.3707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1997
"7491","MAF",76.5707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1998
"7492","MAF",NA,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1969
"7493","MAF",78.3707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",2008
"7494","MAF",72.7682926829268,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1983
"7495","MAF",78.5707317073171,"St. Martin (French part)","Latin America & Caribbean (all income levels)",2009
"7496","MAF",78.7219512195122,"St. Martin (French part)","Latin America & Caribbean (all income levels)",2010
"7497","MAF",74.3219512195122,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1989
"7498","MAF",74.5219512195122,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1990
"7499","MAF",75.9243902439025,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1991
"7500","MAF",75.4243902439025,"St. Martin (French part)","Latin America & Caribbean (all income levels)",1992
